Region Code,Provider Code,Provider Name,Treatment Function Code,Treatment Function,Total number of incomplete pathways,Total within 18 weeks,% within 18 weeks,Average (median) waiting time (in weeks),92nd percentile waiting time (in weeks),Total 52 plus weeks,Total 78 plus weeks,Total 65 plus weeks
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,129,90,69.80%,6.9,42.3,2,-,-
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_502,Gynaecology Service,"8,971","4,966",55.40%,15.9,43.6,247,2,29
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,X02,Other - Medical Services,"19,774","12,821",64.80%,12.7,37.6,186,-,15
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,X03,Other - Mental Health Services,1,-,-,-,-,-,-,-
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,X04,Other - Paediatric Services,"6,302","3,628",57.60%,14.9,46.3,271,7,53
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,X05,Other - Surgical Services,"18,913","10,693",56.50%,15.3,42.1,392,1,16
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,X06,Other - Other Services,"1,875","1,107",59.00%,14.7,46.1,65,-,1
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_100,General Surgery Service,-,-,-,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_101,Urology Service,91,56,61.50%,14.1,37.9,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_110,Trauma and Orthopaedic Service,"6,262","4,468",71.40%,10.3,33.7,44,2,3
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_120,Ear Nose and Throat Service,-,-,-,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_130,Ophthalmology Service,-,-,-,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_140,Oral Surgery Service,-,-,-,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_150,Neurosurgical Service,-,-,-,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_160,Plastic Surgery Service,4,4,100.00%,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_170,Cardiothoracic Surgery Service,-,-,-,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_300,General Internal Medicine Service,-,-,-,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_301,Gastroenterology Service,16,11,68.80%,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_320,Cardiology Service,-,-,-,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_330,Dermatology Service,-,-,-,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_340,Respiratory Medicine Service,-,-,-,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_400,Neurology Service,-,-,-,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_410,Rheumatology Service,116,103,88.80%,8,22.7,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_430,Elderly Medicine Service,-,-,-,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_502,Gynaecology Service,-,-,-,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,X02,Other - Medical Services,"1,349",700,51.90%,16.8,44.5,45,-,1
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,X03,Other - Mental Health Services,3,3,100.00%,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,X04,Other - Paediatric Services,484,386,79.80%,8,29.8,4,-,1
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,X05,Other - Surgical Services,-,-,-,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,X06,Other - Other Services,17,14,82.40%,-,-,-,-,-
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_100,General Surgery Service,"1,233",668,54.20%,16.3,41.5,22,2,11
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_101,Urology Service,"2,150",970,45.10%,19.8,42.9,20,-,-
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"3,707","1,319",35.60%,22.5,41.6,47,-,-
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"1,399",374,26.70%,27.3,34.8,3,-,-
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"1,972","1,337",67.80%,11.4,33.5,-,-,-
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_140,Oral Surgery Service,"1,339",591,44.10%,18.9,37.6,3,-,-
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_150,Neurosurgical Service,-,-,-,-,-,-,-,-
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,5,2,40.00%,-,-,-,-,-
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,-,-,-,-,-,-,-,-
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,83,60,72.30%,8.4,49.4,4,-,-
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_301,Gastroenterology Service,810,502,62.00%,12.6,45.7,26,-,-
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_320,Cardiology Service,"1,325",737,55.60%,16.1,36.6,9,-,5
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_330,Dermatology Service,"1,094",787,71.90%,11.3,29.4,1,-,-
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,"1,083",501,46.30%,19.5,39.1,8,-,-
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_400,Neurology Service,"1,446",361,25.00%,27.8,47.4,48,-,-
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_410,Rheumatology Service,940,155,16.50%,29.1,46.7,17,-,-
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,302,189,62.60%,13,39.4,2,-,-
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_502,Gynaecology Service,"1,700","1,045",61.50%,13,34.1,-,-,-
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,X02,Other - Medical Services,"2,863","2,013",70.30%,11.3,32.7,24,-,-
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,X03,Other - Mental Health Services,-,-,-,-,-,-,-,-
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,X04,Other - Paediatric Services,879,585,66.60%,12.3,32.3,3,-,-
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,X05,Other - Surgical Services,"2,076","1,111",53.50%,16.4,39.2,17,-,-
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,X06,Other - Other Services,724,480,66.30%,11.5,31.8,1,-,-
Y56,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,C_100,General Surgery Service,"1,059",637,60.20%,14.7,32.8,-,-,-
Y56,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,C_101,Urology Service,"1,608","1,227",76.30%,9.6,27.3,5,-,-
Y56,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"3,037","1,575",51.90%,17.3,40.4,19,-,-
Y56,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"4,686","2,816",60.10%,14.5,33,-,-,-
Y56,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"4,190","3,003",71.70%,10.5,33.3,-,-,-
Y56,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,C_140,Oral Surgery Service,"1,151","1,006",87.40%,8.7,20.5,-,-,-
Y56,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,C_150,Neurosurgical Service,-,-,-,-,-,-,-,-
Y56,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,370,288,77.80%,10.7,26.1,-,-,-
Y56,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,-,-,-,-,-,-,-,-
Y56,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,694,283,40.80%,22.9,50.6,45,1,1
Y56,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,C_301,Gastroenterology Service,"2,686","1,026",38.20%,24.2,47.1,74,-,-
Y56,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,C_320,Cardiology Service,"1,230","1,060",86.20%,8.2,22.2,-,-,-
Y56,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,C_330,Dermatology Service,"2,906","1,922",66.10%,13.5,28.3,-,-,-
Y56,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,"1,132",524,46.30%,20.2,42.2,-,-,-
Y56,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,C_400,Neurology Service,799,601,75.20%,10.9,27.8,-,-,-
Y56,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,C_410,Rheumatology Service,636,617,97.00%,7,15.6,-,-,-
Y56,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,10,10,100.00%,-,-,-,-,-
Y56,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,C_502,Gynaecology Service,"4,149","2,501",60.30%,14.8,37.5,31,-,1
Y56,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,X02,Other - Medical Services,948,871,91.90%,7.1,18.2,-,-,-
Y56,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,X03,Other - Mental Health Services,-,-,-,-,-,-,-,-
Y56,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,X04,Other - Paediatric Services,"1,604","1,132",70.60%,10.7,34.4,-,-,-
Y56,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,X05,Other - Surgical Services,"6,092","3,511",57.60%,14.9,38.8,6,-,-
Y56,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,X06,Other - Other Services,102,65,63.70%,14,40.6,-,-,-
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_100,General Surgery Service,"4,050","2,593",64.00%,12.5,36.1,34,-,1
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_101,Urology Service,"2,138","1,805",84.40%,8.5,22.8,2,-,-
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_110,Trauma and Orthopaedic Service,"4,988","3,207",64.30%,12.9,37,48,-,1
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_120,Ear Nose and Throat Service,"4,784","3,237",67.70%,11.1,38.4,32,2,4
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_130,Ophthalmology Service,"4,008","3,239",80.80%,8.7,24.9,-,-,-
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_140,Oral Surgery Service,"1,477","1,041",70.50%,10.2,35.7,4,-,-
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_150,Neurosurgical Service,"3,393","1,901",56.00%,15.5,36.8,32,-,2
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_160,Plastic Surgery Service,-,-,-,-,-,-,-,-
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_170,Cardiothoracic Surgery Service,-,-,-,-,-,-,-,-
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_300,General Internal Medicine Service,4,4,100.00%,-,-,-,-,-
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_301,Gastroenterology Service,"1,867","1,735",92.90%,8.3,17.5,-,-,-
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_320,Cardiology Service,"3,364","2,720",80.90%,9.2,22,-,-,-
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_330,Dermatology Service,"2,378","1,825",76.70%,9.8,24.1,1,-,-
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_340,Respiratory Medicine Service,"2,937","1,912",65.10%,11,36,10,-,-
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_400,Neurology Service,"3,051","1,798",58.90%,15.1,39.6,9,-,-
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_410,Rheumatology Service,260,238,91.50%,4.5,18.6,-,-,-
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_430,Elderly Medicine Service,161,135,83.90%,10.3,20.7,-,-,-
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_502,Gynaecology Service,"7,393","3,705",50.10%,17.9,52.2,604,18,152
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",X02,Other - Medical Services,"4,718","3,477",73.70%,9,35.9,26,-,-
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",X03,Other - Mental Health Services,-,-,-,-,-,-,-,-
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",X04,Other - Paediatric Services,521,469,90.00%,8.4,18.9,-,-,-
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",X05,Other - Surgical Services,"2,748","1,896",69.00%,10,38.7,24,-,2
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",X06,Other - Other Services,384,317,82.60%,6.7,37.1,22,1,4
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_100,General Surgery Service,788,530,67.30%,10.1,39.7,13,-,-
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_101,Urology Service,"7,247","3,117",43.00%,22.3,52.5,630,-,22
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"4,379","2,577",58.80%,14.6,41.3,88,-,3
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"9,697","3,514",36.20%,25.6,49.3,456,1,6
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"4,372","2,983",68.20%,12.3,33.5,27,-,2
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_140,Oral Surgery Service,"6,186","4,387",70.90%,10.6,33.6,12,-,1
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_150,Neurosurgical Service,11,2,18.20%,-,-,2,-,-
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,"3,234","1,572",48.60%,18.6,48.4,177,2,22
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,64,51,79.70%,8.7,25.4,-,-,-
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,315,272,86.30%,8.9,25.9,-,-,-
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_301,Gastroenterology Service,"3,237","2,706",83.60%,9.4,22.7,3,-,-
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_320,Cardiology Service,"11,762","6,664",56.70%,15.5,38.1,100,2,9
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_330,Dermatology Service,"9,019","5,077",56.30%,15.8,37.8,84,-,-
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,"10,209","5,891",57.70%,14.6,40.7,154,-,4
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_400,Neurology Service,"2,344",889,37.90%,24.2,44,17,-,-
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_410,Rheumatology Service,356,341,95.80%,4.5,14,-,-,-
