Region Code,Provider Code,Provider Name,Treatment Function Code,Treatment Function,Total number of incomplete pathways,Total within 18 weeks,% within 18 weeks,Average (median) waiting time (in weeks),92nd percentile waiting time (in weeks),Total 52 plus weeks,Total 78 plus weeks,Total 65 plus weeks
Y56,R1H,BARTS HEALTH NHS TRUST,C_100,General Surgery Service,"3,982","2,180",54.70%,16,56.1,380,47,162
Y56,R1H,BARTS HEALTH NHS TRUST,C_101,Urology Service,"7,340","3,612",49.20%,18.4,53.8,654,52,206
Y56,R1H,BARTS HEALTH NHS TRUST,C_110,Trauma and Orthopaedic Service,"7,597","3,508",46.20%,20,58.8,863,149,398
Y56,R1H,BARTS HEALTH NHS TRUST,C_120,Ear Nose and Throat Service,"4,279","2,025",47.30%,19.5,60.8,524,114,248
Y56,R1H,BARTS HEALTH NHS TRUST,C_130,Ophthalmology Service,"4,725","2,809",59.40%,14.3,40.6,157,1,29
Y56,R1H,BARTS HEALTH NHS TRUST,C_140,Oral Surgery Service,"6,441","3,075",47.70%,19.1,50.3,455,42,138
Y56,R1H,BARTS HEALTH NHS TRUST,C_150,Neurosurgical Service,"1,550",773,49.90%,18.1,55.8,149,13,63
Y56,R1H,BARTS HEALTH NHS TRUST,C_160,Plastic Surgery Service,791,330,41.70%,22.6,52.3,65,10,31
Y56,R1H,BARTS HEALTH NHS TRUST,C_170,Cardiothoracic Surgery Service,918,595,64.80%,11.8,39.5,19,-,3
Y56,R1H,BARTS HEALTH NHS TRUST,C_300,General Internal Medicine Service,44,14,31.80%,28,63.2,9,-,1
Y56,R1H,BARTS HEALTH NHS TRUST,C_301,Gastroenterology Service,"5,916","3,482",58.90%,14,41.2,188,2,40
Y56,R1H,BARTS HEALTH NHS TRUST,C_320,Cardiology Service,"7,805","5,942",76.10%,9.9,28.1,4,1,2
Y56,R1H,BARTS HEALTH NHS TRUST,C_330,Dermatology Service,"7,806","3,518",45.10%,19.8,45.7,173,2,21
Y56,R1H,BARTS HEALTH NHS TRUST,C_340,Respiratory Medicine Service,"4,327","2,150",49.70%,18.1,50.1,283,31,75
Y56,R1H,BARTS HEALTH NHS TRUST,C_400,Neurology Service,"2,051","1,243",60.60%,13.9,34.3,21,1,3
Y56,R1H,BARTS HEALTH NHS TRUST,C_410,Rheumatology Service,771,663,86.00%,7.6,21.7,1,-,-
Y56,R1H,BARTS HEALTH NHS TRUST,C_430,Elderly Medicine Service,93,76,81.70%,5.9,25.1,-,-,-
Y56,R1H,BARTS HEALTH NHS TRUST,C_502,Gynaecology Service,"8,947","4,570",51.10%,17.4,52.6,726,125,326
Y56,R1H,BARTS HEALTH NHS TRUST,X02,Other - Medical Services,"12,384","8,220",66.40%,11.5,37.6,306,10,55
Y56,R1H,BARTS HEALTH NHS TRUST,X03,Other - Mental Health Services,-,-,-,-,-,-,-,-
Y56,R1H,BARTS HEALTH NHS TRUST,X04,Other - Paediatric Services,"10,644","5,035",47.30%,19.5,50.8,806,54,230
Y56,R1H,BARTS HEALTH NHS TRUST,X05,Other - Surgical Services,"13,143","6,931",52.70%,16.4,55.1,"1,230",170,469
Y56,R1H,BARTS HEALTH NHS TRUST,X06,Other - Other Services,909,628,69.10%,8.5,38.4,23,1,3
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_100,General Surgery Service,"11,002","6,797",61.80%,13.5,36.3,197,26,73
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_101,Urology Service,"2,786","1,955",70.20%,11.7,32.7,17,-,5
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_110,Trauma and Orthopaedic Service,"4,570","2,687",58.80%,14.8,38.3,62,2,11
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_120,Ear Nose and Throat Service,"10,865","4,286",39.40%,23.6,47.9,439,4,23
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_130,Ophthalmology Service,"1,427","1,097",76.90%,9.6,28.1,11,-,-
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_140,Oral Surgery Service,"9,571","4,694",49.00%,18.4,39.4,121,-,5
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_150,Neurosurgical Service,-,-,-,-,-,-,-,-
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_160,Plastic Surgery Service,85,72,84.70%,9.5,23.2,-,-,-
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_170,Cardiothoracic Surgery Service,-,-,-,-,-,-,-,-
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_300,General Internal Medicine Service,-,-,-,-,-,-,-,-
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_301,Gastroenterology Service,"4,876","3,021",62.00%,13.4,31.9,7,1,1
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_320,Cardiology Service,"3,487","2,949",84.60%,8.4,21.9,-,-,-
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_330,Dermatology Service,"3,336","2,868",86.00%,9.3,20.6,1,-,-
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_340,Respiratory Medicine Service,"1,853","1,388",74.90%,10.3,26.3,-,-,-
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_400,Neurology Service,"2,656","1,512",56.90%,15.6,34.4,1,-,-
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_410,Rheumatology Service,781,742,95.00%,6.7,16,-,-,-
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_430,Elderly Medicine Service,37,37,100.00%,1.8,9,-,-,-
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_502,Gynaecology Service,"7,748","3,813",49.20%,18.5,52.1,621,73,269
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,X02,Other - Medical Services,"6,725","5,195",77.20%,9.5,27.3,11,-,2
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,X03,Other - Mental Health Services,-,-,-,-,-,-,-,-
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,X04,Other - Paediatric Services,895,662,74.00%,11,26.5,-,-,-
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,X05,Other - Surgical Services,-,-,-,-,-,-,-,-
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,X06,Other - Other Services,17,16,94.10%,-,-,-,-,-
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_100,General Surgery Service,"2,759","1,295",46.90%,19.6,49.4,173,6,58
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_101,Urology Service,"6,034","2,957",49.00%,18.5,47.5,293,-,63
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"3,795","1,856",48.90%,18.6,67.5,648,151,349
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"6,040","3,396",56.20%,15,43.7,271,6,70
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"4,838","2,884",59.60%,13.8,39.1,38,4,13
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_140,Oral Surgery Service,16,4,25.00%,-,-,1,-,1
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_150,Neurosurgical Service,1,-,-,-,-,-,-,-
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,"2,095","1,144",54.60%,15.2,62.4,263,58,148
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,5,1,20.00%,-,-,-,-,-
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,135,78,57.80%,13.6,55.1,13,1,2
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_301,Gastroenterology Service,"4,229","2,721",64.30%,12.7,37.7,46,3,11
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_320,Cardiology Service,"4,117","3,117",75.70%,9.6,28.7,22,-,3
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_330,Dermatology Service,"7,971","3,845",48.20%,19,49.4,493,15,92
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,"3,395","2,198",64.70%,12.7,39,71,-,9
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_400,Neurology Service,"3,195","1,896",59.30%,14.7,34.7,1,-,-
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_410,Rheumatology Service,"2,335","1,557",66.70%,12.2,32.4,13,-,-
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,105,83,79.00%,9.8,34.6,3,-,1
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_502,Gynaecology Service,"5,389","2,849",52.90%,16.5,45.3,245,16,84
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,X02,Other - Medical Services,"14,021","9,211",65.70%,12.5,37.6,248,21,85
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,X03,Other - Mental Health Services,4,2,50.00%,-,-,-,-,-
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,X04,Other - Paediatric Services,"4,088","2,536",62.00%,13,42.2,82,2,19
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,X05,Other - Surgical Services,"13,811","7,503",54.30%,15.7,45.2,524,26,109
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,X06,Other - Other Services,"3,479","2,292",65.90%,12.4,44.3,131,10,39
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_100,General Surgery Service,-,-,-,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_101,Urology Service,87,71,81.60%,11.1,26.5,1,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_110,Trauma and Orthopaedic Service,"5,489","3,932",71.60%,10.1,37,116,2,37
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_120,Ear Nose and Throat Service,-,-,-,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_130,Ophthalmology Service,-,-,-,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_140,Oral Surgery Service,-,-,-,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_150,Neurosurgical Service,1,1,100.00%,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_160,Plastic Surgery Service,5,5,100.00%,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_170,Cardiothoracic Surgery Service,-,-,-,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_300,General Internal Medicine Service,-,-,-,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_301,Gastroenterology Service,19,13,68.40%,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_320,Cardiology Service,-,-,-,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_330,Dermatology Service,-,-,-,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_340,Respiratory Medicine Service,-,-,-,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_400,Neurology Service,1,1,100.00%,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_410,Rheumatology Service,225,136,60.40%,14.6,37,4,-,1
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_430,Elderly Medicine Service,-,-,-,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_502,Gynaecology Service,-,-,-,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,X02,Other - Medical Services,901,665,73.80%,10.5,29.5,2,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,X03,Other - Mental Health Services,5,5,100.00%,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,X04,Other - Paediatric Services,471,326,69.20%,9.6,35.4,6,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,X05,Other - Surgical Services,-,-,-,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,X06,Other - Other Services,59,57,96.60%,4.5,14.3,-,-,-
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_100,General Surgery Service,764,512,67.00%,13.2,36.3,20,4,9
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_101,Urology Service,"1,549","1,109",71.60%,11.4,31.3,11,4,5
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_110,Trauma and Orthopaedic Service,"1,729","1,323",76.50%,10,32.7,29,-,5
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_120,Ear Nose and Throat Service,-,-,-,-,-,-,-,-
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_130,Ophthalmology Service,674,643,95.40%,5.6,13.7,1,-,-
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_140,Oral Surgery Service,-,-,-,-,-,-,-,-
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_150,Neurosurgical Service,-,-,-,-,-,-,-,-
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_160,Plastic Surgery Service,-,-,-,-,-,-,-,-
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_170,Cardiothoracic Surgery Service,-,-,-,-,-,-,-,-
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_300,General Internal Medicine Service,-,-,-,-,-,-,-,-
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_301,Gastroenterology Service,"2,175","1,433",65.90%,12,31.8,-,-,-
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_320,Cardiology Service,"1,699","1,408",82.90%,10.3,24.5,1,-,-
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_330,Dermatology Service,915,552,60.30%,14.7,33.7,6,3,4
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_340,Respiratory Medicine Service,885,587,66.30%,11.9,34.2,6,2,3
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_400,Neurology Service,755,528,69.90%,12.8,25.2,-,-,-
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_410,Rheumatology Service,308,257,83.40%,9.4,24.1,-,-,-
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_430,Elderly Medicine Service,34,32,94.10%,5.5,17.3,1,-,-
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_502,Gynaecology Service,"1,670","1,203",72.00%,10.7,35.3,25,1,6
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,X02,Other - Medical Services,"3,448","2,451",71.10%,10.3,32.2,46,8,20
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,X03,Other - Mental Health Services,-,-,-,-,-,-,-,-
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,X04,Other - Paediatric Services,"1,156",495,42.80%,25.1,56.4,127,12,36
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,X05,Other - Surgical Services,"2,256","1,269",56.30%,14.9,51,170,14,64
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,X06,Other - Other Services,545,537,98.50%,5.3,11.3,-,-,-
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_100,General Surgery Service,"1,639",884,53.90%,16.2,44.3,70,4,22
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_101,Urology Service,"2,280","1,237",54.30%,15.8,51.5,174,3,32
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"4,165","1,914",46.00%,19.7,45.3,164,6,44
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"4,400","1,326",30.10%,27.2,60,680,22,225
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"1,818",908,49.90%,18,49.1,80,-,6
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_140,Oral Surgery Service,"1,886",856,45.40%,22.5,53.4,172,4,16
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_150,Neurosurgical Service,-,-,-,-,-,-,-,-
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,11,9,81.80%,-,-,-,-,-
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,-,-,-,-,-,-,-,-
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,42,27,64.30%,13.3,34.6,-,-,-
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_301,Gastroenterology Service,845,592,70.10%,10.4,36.1,4,-,-
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_320,Cardiology Service,"1,059",774,73.10%,9.7,31.4,1,-,-
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_330,Dermatology Service,500,449,89.80%,6.1,20.7,-,-,-
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,750,533,71.10%,9.6,39.2,16,-,-
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_400,Neurology Service,"1,457",511,35.10%,36.5,67.5,409,16,153
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_410,Rheumatology Service,"1,331",439,33.00%,27.1,51.4,104,15,53
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,240,200,83.30%,8.1,25.4,-,-,-
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_502,Gynaecology Service,"1,607","1,205",75.00%,9.4,28.5,7,1,2
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,X02,Other - Medical Services,"5,518","2,976",53.90%,15.4,57.1,589,71,256
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,X03,Other - Mental Health Services,-,-,-,-,-,-,-,-
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,X04,Other - Paediatric Services,786,478,60.80%,12,47.1,26,3,8
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,X05,Other - Surgical Services,"1,741",990,56.90%,15.4,39.2,28,1,7
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,X06,Other - Other Services,277,194,70.00%,11.3,35.9,8,-,-
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_100,General Surgery Service,-,-,-,-,-,-,-,-
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_101,Urology Service,-,-,-,-,-,-,-,-
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,-,-,-,-,-,-,-,-
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,-,-,-,-,-,-,-,-
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_130,Ophthalmology Service,-,-,-,-,-,-,-,-
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_140,Oral Surgery Service,-,-,-,-,-,-,-,-
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_150,Neurosurgical Service,-,-,-,-,-,-,-,-
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,-,-,-,-,-,-,-,-
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,-,-,-,-,-,-,-,-
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,-,-,-,-,-,-,-,-
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_301,Gastroenterology Service,-,-,-,-,-,-,-,-
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_320,Cardiology Service,-,-,-,-,-,-,-,-
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_330,Dermatology Service,-,-,-,-,-,-,-,-
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,-,-,-,-,-,-,-,-
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_400,Neurology Service,-,-,-,-,-,-,-,-
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_410,Rheumatology Service,-,-,-,-,-,-,-,-
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,137,137,100.00%,4.1,7.8,-,-,-
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_502,Gynaecology Service,-,-,-,-,-,-,-,-
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,X02,Other - Medical Services,-,-,-,-,-,-,-,-
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,X03,Other - Mental Health Services,-,-,-,-,-,-,-,-
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,X04,Other - Paediatric Services,"2,380","1,556",65.40%,10.6,40.1,38,9,14
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,X05,Other - Surgical Services,-,-,-,-,-,-,-,-
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,X06,Other - Other Services,-,-,-,-,-,-,-,-
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_100,General Surgery Service,692,303,43.80%,19.7,36.9,1,-,-
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_101,Urology Service,"1,330","1,157",87.00%,7.6,21.4,1,-,-
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"2,180","1,159",53.20%,16.9,35.1,5,-,-
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"3,320","2,453",73.90%,11.4,24.1,5,1,3
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"4,201","3,284",78.20%,9.5,25,-,-,-
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_140,Oral Surgery Service,"1,540","1,148",74.50%,10.1,30.4,1,-,-
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_150,Neurosurgical Service,-,-,-,-,-,-,-,-
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,398,314,78.90%,8.4,26.8,-,-,-
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,-,-,-,-,-,-,-,-
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,595,301,50.60%,17.5,38.7,3,-,-
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_301,Gastroenterology Service,"2,826","1,540",54.50%,15.7,42.5,26,-,1
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_320,Cardiology Service,"1,241",703,56.60%,16.2,36.6,-,-,-
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_330,Dermatology Service,"2,867","1,582",55.20%,15.9,33.4,-,-,-
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,495,430,86.90%,6.7,21.8,-,-,-
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_400,Neurology Service,784,739,94.30%,7.4,16.4,-,-,-
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_410,Rheumatology Service,641,593,92.50%,10.4,17.7,-,-,-
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,30,24,80.00%,8.3,34.6,-,-,-
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_502,Gynaecology Service,"3,272","2,503",76.50%,10,26.8,-,-,-
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,X02,Other - Medical Services,664,598,90.10%,6.6,19.2,-,-,-
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,X03,Other - Mental Health Services,-,-,-,-,-,-,-,-
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,X04,Other - Paediatric Services,"1,460",926,63.40%,12.6,36.1,-,-,-
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,X05,Other - Surgical Services,"4,176","2,973",71.20%,10.9,28.8,1,-,-
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,X06,Other - Other Services,69,25,36.20%,24.3,53.2,8,-,-
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_100,General Surgery Service,"4,406","2,485",56.40%,15.3,43.9,172,11,52
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_101,Urology Service,"4,402","2,448",55.60%,15.5,36.9,48,1,10
