Region Code,Provider Code,Provider Name,Treatment Function Code,Treatment Function,Total number of incomplete pathways,Total within 18 weeks,% within 18 weeks,Average (median) waiting time (in weeks),92nd percentile waiting time (in weeks)
Y56,R1H,BARTS HEALTH NHS TRUST,C_100,General Surgery,"2,512","2,028",80.70%,7.9,24.7
Y56,R1H,BARTS HEALTH NHS TRUST,C_101,Urology,"4,082","3,266",80.00%,9.3,25.9
Y56,R1H,BARTS HEALTH NHS TRUST,C_110,Trauma & Orthopaedics,"6,956","5,636",81.00%,8.6,25
Y56,R1H,BARTS HEALTH NHS TRUST,C_120,"Ear, Nose & Throat (ENT)","5,245","4,320",82.40%,8.4,24.3
Y56,R1H,BARTS HEALTH NHS TRUST,C_130,Ophthalmology,"4,795","4,183",87.20%,7.8,20.8
Y56,R1H,BARTS HEALTH NHS TRUST,C_140,Oral Surgery,"3,625","2,351",64.90%,11.4,37.3
Y56,R1H,BARTS HEALTH NHS TRUST,C_150,Neurosurgery,"1,171",901,76.90%,10.1,26.5
Y56,R1H,BARTS HEALTH NHS TRUST,C_160,Plastic Surgery,993,699,70.40%,10.9,32.5
Y56,R1H,BARTS HEALTH NHS TRUST,C_170,Cardiothoracic Surgery,579,538,92.90%,5,16.9
Y56,R1H,BARTS HEALTH NHS TRUST,C_300,General Medicine,202,178,88.10%,11.3,20.8
Y56,R1H,BARTS HEALTH NHS TRUST,C_301,Gastroenterology,"3,687","3,108",84.30%,7.3,23
Y56,R1H,BARTS HEALTH NHS TRUST,C_320,Cardiology,"7,079","6,394",90.30%,7.2,19
Y56,R1H,BARTS HEALTH NHS TRUST,C_330,Dermatology,"3,497","3,132",89.60%,7.8,19.3
Y56,R1H,BARTS HEALTH NHS TRUST,C_340,Thoracic Medicine,"3,537","3,104",87.80%,8.3,20.5
Y56,R1H,BARTS HEALTH NHS TRUST,C_400,Neurology,"2,390","2,047",85.60%,8,22.3
Y56,R1H,BARTS HEALTH NHS TRUST,C_410,Rheumatology,"1,637","1,567",95.70%,5.7,15.3
Y56,R1H,BARTS HEALTH NHS TRUST,C_430,Geriatric Medicine,128,127,99.20%,2.4,7.7
Y56,R1H,BARTS HEALTH NHS TRUST,C_502,Gynaecology,"5,379","4,548",84.60%,7.4,23.6
Y56,R1H,BARTS HEALTH NHS TRUST,X01,Other,"30,678","25,963",84.60%,7.8,23.4
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_100,General Surgery,"8,396","7,155",85.20%,7.6,22.7
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_101,Urology,"3,144","2,816",89.60%,7.5,19.4
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_110,Trauma & Orthopaedics,"3,200","2,900",90.60%,7,18.8
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_120,"Ear, Nose & Throat (ENT)","6,225","4,378",70.30%,10.5,30.5
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_130,Ophthalmology,"1,132","1,054",93.10%,6.4,17.6
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_140,Oral Surgery,"5,588","4,218",75.50%,9.8,26.7
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_150,Neurosurgery, -   , -   , -   ,-,-
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_160,Plastic Surgery,2,2,100.00%,-,-
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_170,Cardiothoracic Surgery, -   , -   , -   ,-,-
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_300,General Medicine,18,18,100.00%,-,-
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_301,Gastroenterology,"2,717","2,459",90.50%,6.4,18.8
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_320,Cardiology,"2,433","2,303",94.70%,6.9,16.7
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_330,Dermatology,"3,248","2,960",91.10%,7,18.6
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_340,Thoracic Medicine,"1,326","1,208",91.10%,7.2,19
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_400,Neurology,"2,142","1,911",89.20%,8.6,19.9
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_410,Rheumatology,"1,012","1,000",98.80%,4.9,12.8
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_430,Geriatric Medicine,204,203,99.50%,3.9,9.2
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_502,Gynaecology,"4,133","3,115",75.40%,8.8,33.7
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,X01,Other,"7,452","6,922",92.90%,6.1,17.6
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_100,General Surgery, -   , -   , -   ,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_101,Urology,73,72,98.60%,5.1,10.5
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_110,Trauma & Orthopaedics,"4,703","4,132",87.90%,6.4,22
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_120,"Ear, Nose & Throat (ENT)", -   , -   , -   ,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_130,Ophthalmology, -   , -   , -   ,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_140,Oral Surgery, -   , -   , -   ,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_150,Neurosurgery,63,51,81.00%,8.6,24.3
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_160,Plastic Surgery,1,1,100.00%,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_170,Cardiothoracic Surgery, -   , -   , -   ,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_300,General Medicine, -   , -   , -   ,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_301,Gastroenterology,13,13,100.00%,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_320,Cardiology, -   , -   , -   ,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_330,Dermatology, -   , -   , -   ,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_340,Thoracic Medicine, -   , -   , -   ,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_400,Neurology,8,8,100.00%,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_410,Rheumatology,97,85,87.60%,10,20.1
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_430,Geriatric Medicine, -   , -   , -   ,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_502,Gynaecology, -   , -   , -   ,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,X01,Other,"1,339","1,265",94.50%,7,16.9
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_100,General Surgery,"1,655","1,550",93.70%,7.4,17.5
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_101,Urology,868,811,93.40%,7.6,17.6
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_110,Trauma & Orthopaedics,869,757,87.10%,8,20.4
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_120,"Ear, Nose & Throat (ENT)", -   , -   , -   ,-,-
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_130,Ophthalmology,"1,103","1,084",98.30%,4.9,13.4
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_140,Oral Surgery, -   , -   , -   ,-,-
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_150,Neurosurgery, -   , -   , -   ,-,-
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_160,Plastic Surgery, -   , -   , -   ,-,-
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_170,Cardiothoracic Surgery, -   , -   , -   ,-,-
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_300,General Medicine,427,411,96.30%,6,15.1
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_301,Gastroenterology,"1,030",899,87.30%,9,22
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_320,Cardiology,"1,130","1,110",98.20%,6.3,14.2
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_330,Dermatology,"1,278","1,187",92.90%,4.2,17.7
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_340,Thoracic Medicine,665,662,99.50%,5.4,12.4
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_400,Neurology,445,322,72.40%,15.4,23.8
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_410,Rheumatology,277,271,97.80%,5.6,12.8
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_430,Geriatric Medicine,128,128,100.00%,5.1,13.7
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_502,Gynaecology,635,602,94.80%,3.3,16.4
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,X01,Other,"1,717","1,605",93.50%,5.5,17.2
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_100,General Surgery,"2,120","1,691",79.80%,7.6,26.3
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_101,Urology,"1,064",923,86.70%,7.3,21
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics,"4,310","3,358",77.90%,9,26.6
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)","1,623","1,479",91.10%,7.3,18.8
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_130,Ophthalmology,"3,096","2,859",92.30%,6.3,17.8
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_140,Oral Surgery,"1,029",948,92.10%,6.5,17.9
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_150,Neurosurgery, -   , -   , -   ,-,-
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_160,Plastic Surgery,33,27,81.80%,4.5,26.4
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery, -   , -   , -   ,-,-
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_300,General Medicine,38,36,94.70%,4.9,12
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_301,Gastroenterology,"1,886","1,533",81.30%,8,23.8
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_320,Cardiology,580,533,91.90%,6.7,18.1
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_330,Dermatology,"1,280",967,75.50%,7.3,27.3
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_340,Thoracic Medicine,436,412,94.50%,4.7,15.2
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_400,Neurology,"1,101",944,85.70%,8,23.8
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_410,Rheumatology,681,532,78.10%,9,24.9
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_430,Geriatric Medicine,104,95,91.30%,5.2,18.3
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_502,Gynaecology,"1,187","1,088",91.70%,6.6,18.2
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,X01,Other,"6,120","4,769",77.90%,8.7,28.5
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_100,General Surgery, -   , -   , -   ,-,-
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_101,Urology, -   , -   , -   ,-,-
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics, -   , -   , -   ,-,-
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)", -   , -   , -   ,-,-
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_130,Ophthalmology, -   , -   , -   ,-,-
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_140,Oral Surgery, -   , -   , -   ,-,-
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_150,Neurosurgery, -   , -   , -   ,-,-
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_160,Plastic Surgery, -   , -   , -   ,-,-
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery, -   , -   , -   ,-,-
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_300,General Medicine, -   , -   , -   ,-,-
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_301,Gastroenterology, -   , -   , -   ,-,-
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_320,Cardiology, -   , -   , -   ,-,-
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_330,Dermatology, -   , -   , -   ,-,-
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_340,Thoracic Medicine, -   , -   , -   ,-,-
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_400,Neurology, -   , -   , -   ,-,-
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_410,Rheumatology, -   , -   , -   ,-,-
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_430,Geriatric Medicine,17,17,100.00%,-,-
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_502,Gynaecology, -   , -   , -   ,-,-
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,X01,Other,715,712,99.60%,6.5,14.9
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_100,General Surgery,522,479,91.80%,6.2,18.2
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_101,Urology,"1,357","1,267",93.40%,6.1,17.5
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics,"1,750","1,602",91.50%,5.8,18.3
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)","1,915","1,808",94.40%,6.2,15.8
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_130,Ophthalmology,"2,912","2,436",83.70%,7.6,23.2
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_140,Oral Surgery,"1,273","1,150",90.30%,7.5,19.5
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_150,Neurosurgery, -   , -   , -   ,-,-
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_160,Plastic Surgery,341,321,94.10%,5.7,17.1
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery, -   , -   , -   ,-,-
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_300,General Medicine,96,71,74.00%,7.7,32.3
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_301,Gastroenterology,"1,200","1,147",95.60%,7.5,17
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_320,Cardiology,756,731,96.70%,7.1,16.5
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_330,Dermatology,"1,499","1,450",96.70%,6.3,14.3
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_340,Thoracic Medicine,433,418,96.50%,6.2,15.8
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_400,Neurology,674,651,96.60%,5.9,13.8
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_410,Rheumatology,635,582,91.70%,7,18.3
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_430,Geriatric Medicine,34,34,100.00%,1.8,5.6
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_502,Gynaecology,"1,715","1,538",89.70%,6.7,19.3
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,X01,Other,"4,935","4,641",94.00%,5.9,16.6
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_100,General Surgery,"3,778","2,888",76.40%,9.3,29.5
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_101,Urology,"3,240","2,788",86.00%,7.5,21.8
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_110,Trauma & Orthopaedics,"4,235","2,829",66.80%,13,30.6
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_120,"Ear, Nose & Throat (ENT)","2,831","2,376",83.90%,7.6,27.3
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_130,Ophthalmology,"3,979","3,354",84.30%,8.9,21.3
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_140,Oral Surgery, -   , -   , -   ,-,-
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_150,Neurosurgery,"1,533","1,169",76.30%,8.9,28.2
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_160,Plastic Surgery, -   , -   , -   ,-,-
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_170,Cardiothoracic Surgery, -   , -   , -   ,-,-
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_300,General Medicine,110,94,85.50%,6.2,22.2
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_301,Gastroenterology,"1,677","1,344",80.10%,8.3,26.2
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_320,Cardiology,"2,277","1,943",85.30%,7.3,21.5
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_330,Dermatology,"1,960","1,500",76.50%,9.9,27
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_340,Thoracic Medicine,"1,264","1,086",85.90%,7.8,21.1
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_400,Neurology,"1,945","1,608",82.70%,9.3,23.4
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_410,Rheumatology,"1,803","1,214",67.30%,12.6,31.1
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_430,Geriatric Medicine,209,189,90.40%,4.6,19.8
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_502,Gynaecology,"2,914","2,268",77.80%,10.1,25.4
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",X01,Other,"8,796","6,907",78.50%,8.4,27.7
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_100,General Surgery,803,512,63.80%,13.1,39.9
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_101,Urology,"3,143","2,850",90.70%,7.6,18.9
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics,"3,343","2,910",87.00%,7.7,21.2
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)","5,398","4,242",78.60%,9.9,25.8
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_130,Ophthalmology,"3,193","3,029",94.90%,6.1,16.4
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_140,Oral Surgery,"4,875","4,238",86.90%,7.3,20.3
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_150,Neurosurgery, -   , -   , -   ,-,-
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_160,Plastic Surgery,"1,542","1,145",74.30%,8,31.8
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery, -   , -   , -   ,-,-
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_300,General Medicine,303,300,99.00%,4.3,10.5
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_301,Gastroenterology,"4,093","2,727",66.60%,11.2,38.4
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_320,Cardiology,"4,196","3,262",77.70%,9.3,26.5
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_330,Dermatology,"3,562","3,425",96.20%,6.3,16.5
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_340,Thoracic Medicine,"1,192","1,125",94.40%,5.8,15.7
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_400,Neurology,"1,784","1,590",89.10%,8.2,19.8
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_410,Rheumatology,843,824,97.70%,5.2,13.8
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_430,Geriatric Medicine,545,528,96.90%,4.3,12.7
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_502,Gynaecology,"4,804","3,785",78.80%,8.1,27.6
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,X01,Other,"34,945","29,985",85.80%,7.1,22.7
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_100,General Surgery,"5,144","4,139",80.50%,8.1,26
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_101,Urology,"1,250","1,076",86.10%,8.7,21.3
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_110,Trauma & Orthopaedics,"3,981","3,053",76.70%,8.9,28
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_120,"Ear, Nose & Throat (ENT)","7,683","5,982",77.90%,10.6,26.2
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_130,Ophthalmology,397,312,78.60%,10.2,23.5
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_140,Oral Surgery, -   , -   , -   ,-,-
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_150,Neurosurgery, -   , -   , -   ,-,-
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_160,Plastic Surgery,11,10,90.90%,-,-
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_170,Cardiothoracic Surgery, -   , -   , -   ,-,-
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_300,General Medicine,521,485,93.10%,5.6,17.7
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_301,Gastroenterology,"2,517","2,067",82.10%,8.9,23.6
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_320,Cardiology,"2,249","1,982",88.10%,9.2,20.2
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_330,Dermatology,"2,753","2,390",86.80%,7.6,21
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_340,Thoracic Medicine,"1,172","1,134",96.80%,6.8,15.6
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_400,Neurology,"1,966","1,573",80.00%,9.5,23
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_410,Rheumatology,"2,937","2,596",88.40%,8.6,20.4
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_430,Geriatric Medicine,311,290,93.20%,6.8,17.5
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_502,Gynaecology,"3,678","2,868",78.00%,8.8,32.5
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,X01,Other,"4,965","4,529",91.20%,7.1,18.6
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_100,General Surgery,924,776,84.00%,8.8,23.7
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_101,Urology,"1,450","1,384",95.40%,7.4,17.1
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_110,Trauma & Orthopaedics,"1,942","1,674",86.20%,8.7,23
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_120,"Ear, Nose & Throat (ENT)",932,865,92.80%,6.3,17.6
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_130,Ophthalmology, -   , -   , -   ,-,-
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_140,Oral Surgery,10,8,80.00%,-,-
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_150,Neurosurgery, -   , -   , -   ,-,-
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_160,Plastic Surgery,57,48,84.20%,8.8,23.3
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_170,Cardiothoracic Surgery, -   , -   , -   ,-,-
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_300,General Medicine,42,41,97.60%,6.5,16.3
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_301,Gastroenterology,"1,984","1,763",88.90%,8.4,20.6
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_320,Cardiology,"1,161","1,142",98.40%,6.9,15.7
