Region Code,Provider Code,Provider Name,Treatment Function Code,Treatment Function,Total number of incomplete pathways,Total within 18 weeks,% within 18 weeks,Average (median) waiting time (in weeks),92nd percentile waiting time (in weeks),Total 52 plus weeks
Y56,R1H,BARTS HEALTH NHS TRUST,C_100,General Surgery Service,"3,531",,,20.3,,543
Y56,R1H,BARTS HEALTH NHS TRUST,C_101,Urology Service,"5,511",,,15.7,,716
Y56,R1H,BARTS HEALTH NHS TRUST,C_110,Trauma and Orthopaedic Service,"8,672",,,24.4,,"1,810"
Y56,R1H,BARTS HEALTH NHS TRUST,C_120,Ear Nose and Throat Service,"9,449",,,25.6,,"2,137"
Y56,R1H,BARTS HEALTH NHS TRUST,C_130,Ophthalmology Service,"4,998",,,23.2,,658
Y56,R1H,BARTS HEALTH NHS TRUST,C_140,Oral Surgery Service,"4,259",,,18.3,,758
Y56,R1H,BARTS HEALTH NHS TRUST,C_150,Neurosurgical Service,724,,,9.9,,58
Y56,R1H,BARTS HEALTH NHS TRUST,C_160,Plastic Surgery Service,"1,071",,,27.7,,298
Y56,R1H,BARTS HEALTH NHS TRUST,C_170,Cardiothoracic Surgery Service,761,,,9.1,,6
Y56,R1H,BARTS HEALTH NHS TRUST,C_300,General Internal Medicine Service,102,,,5.2,,2
Y56,R1H,BARTS HEALTH NHS TRUST,C_301,Gastroenterology Service,"4,795",,,12.8,,189
Y56,R1H,BARTS HEALTH NHS TRUST,C_320,Cardiology Service,"5,365",,,8.7,,37
Y56,R1H,BARTS HEALTH NHS TRUST,C_330,Dermatology Service,"4,320",,,13.5,,79
Y56,R1H,BARTS HEALTH NHS TRUST,C_340,Respiratory Medicine Service,"2,500",,,9.9,,78
Y56,R1H,BARTS HEALTH NHS TRUST,C_400,Neurology Service,918,,,7.7,,25
Y56,R1H,BARTS HEALTH NHS TRUST,C_410,Rheumatology Service,"1,247",,,5.8,,1
Y56,R1H,BARTS HEALTH NHS TRUST,C_430,Elderly Medicine Service,63,,,2.3,,0
Y56,R1H,BARTS HEALTH NHS TRUST,C_502,Gynaecology Service,"6,981",,,14.1,,629
Y56,R1H,BARTS HEALTH NHS TRUST,X02,Other - Medical Services,"10,159",,,8.6,,447
Y56,R1H,BARTS HEALTH NHS TRUST,X03,Other - Mental Health Services, -   ,,,-,,0
Y56,R1H,BARTS HEALTH NHS TRUST,X04,Other - Paediatric Services,"10,481",,,20.1,,"2,062"
Y56,R1H,BARTS HEALTH NHS TRUST,X05,Other - Surgical Services,"11,965",,,15.2,,"1,785"
Y56,R1H,BARTS HEALTH NHS TRUST,X06,Other - Other Services,594,,,6.5,,37
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_100,General Surgery Service,"7,135","5,073",71.10%,9.3,42,373
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_101,Urology Service,"1,649","1,390",84.30%,5.9,28.3,1
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_110,Trauma and Orthopaedic Service,"2,876","1,759",61.20%,11.8,37.3,27
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_120,Ear Nose and Throat Service,"4,941","2,934",59.40%,12.7,46.3,274
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_130,Ophthalmology Service,"1,016",855,84.20%,6.4,28.1,12
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_140,Oral Surgery Service,"4,847","3,472",71.60%,10.6,32.1,89
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_150,Neurosurgical Service, -   , -   , -   ,-,-,0
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_160,Plastic Surgery Service,3,2,66.70%,-,-,1
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_170,Cardiothoracic Surgery Service, -   , -   , -   ,-,-,0
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_300,General Internal Medicine Service,2,2,100.00%,-,-,0
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_301,Gastroenterology Service,"3,751","2,760",73.60%,10.4,29.8,6
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_320,Cardiology Service,"2,037","2,005",98.40%,4.6,12.6,0
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_330,Dermatology Service,"1,656","1,631",98.50%,4.2,11.1,0
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_340,Respiratory Medicine Service,895,880,98.30%,5.4,13.1,0
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_400,Neurology Service,979,975,99.60%,5.4,12.7,0
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_410,Rheumatology Service,534,528,98.90%,4.2,11.8,0
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_430,Elderly Medicine Service,43,43,100.00%,1.7,4.7,0
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_502,Gynaecology Service,"5,044","3,071",60.90%,12.1,48.4,385
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,X02,Other - Medical Services,"4,840","4,451",92.00%,5.7,18,3
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,X03,Other - Mental Health Services, -   , -   , -   ,-,-,0
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,X04,Other - Paediatric Services,784,717,91.50%,6.3,18.6,0
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,X05,Other - Surgical Services, -   , -   , -   ,-,-,0
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,X06,Other - Other Services,156,140,89.70%,7.9,18.9,0
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_100,General Surgery Service,"1,847",893,48.30%,19.1,68.1,242
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_101,Urology Service,"3,812","1,724",45.20%,20.3,64.5,465
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"7,124","2,765",38.80%,25.4,71.8,"1,375"
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"8,901","3,453",38.80%,30.1,70.2,"2,300"
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"7,286","4,244",58.20%,13.9,64.2,766
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_140,Oral Surgery Service,164,21,12.80%,68.8,85.9,115
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_150,Neurosurgical Service, -   , -   , -   ,-,-,0
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,"2,895","1,081",37.30%,29.5,102.3,"1,026"
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service, -   , -   , -   ,-,-,0
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,96,56,58.30%,13.4,51.3,7
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_301,Gastroenterology Service,"4,981","2,799",56.20%,15.6,47.8,334
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_320,Cardiology Service,"3,087","2,377",77.00%,9.3,28.3,6
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_330,Dermatology Service,"6,257","3,520",56.30%,14.5,50.2,486
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,"2,628","1,625",61.80%,13.6,35.1,12
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_400,Neurology Service,"2,216","1,638",73.90%,10.1,29.7,7
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_410,Rheumatology Service,"2,758","1,614",58.50%,14.6,42,72
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,76,57,75.00%,8.5,37.9,2
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_502,Gynaecology Service,"3,865","2,052",53.10%,15.9,66.1,448
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,X02,Other - Medical Services,"10,703","6,656",62.20%,13,63.3,"1,106"
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,X03,Other - Mental Health Services, -   , -   , -   ,-,-,0
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,X04,Other - Paediatric Services,"5,074","2,620",51.60%,16.9,68.3,933
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,X05,Other - Surgical Services,"12,867","6,166",47.90%,19.7,70.2,"2,725"
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,X06,Other - Other Services,"1,830","1,106",60.40%,13.5,64.1,184
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_100,General Surgery Service, -   , -   , -   ,-,-,0
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_101,Urology Service,67,41,61.20%,17.1,41.8,2
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_110,Trauma and Orthopaedic Service,"4,857","3,420",70.40%,8.9,41,249
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_120,Ear Nose and Throat Service, -   , -   , -   ,-,-,0
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_130,Ophthalmology Service, -   , -   , -   ,-,-,0
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_140,Oral Surgery Service, -   , -   , -   ,-,-,0
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_150,Neurosurgical Service,1, -   , -   ,-,-,0
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_160,Plastic Surgery Service, -   , -   , -   ,-,-,0
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_170,Cardiothoracic Surgery Service, -   , -   , -   ,-,-,0
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_300,General Internal Medicine Service, -   , -   , -   ,-,-,0
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_301,Gastroenterology Service,10,4,40.00%,-,-,0
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_320,Cardiology Service, -   , -   , -   ,-,-,0
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_330,Dermatology Service, -   , -   , -   ,-,-,0
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_340,Respiratory Medicine Service, -   , -   , -   ,-,-,0
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_400,Neurology Service,3,3,100.00%,-,-,0
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_410,Rheumatology Service,153,80,52.30%,17.6,34.9,2
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_430,Elderly Medicine Service, -   , -   , -   ,-,-,0
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_502,Gynaecology Service, -   , -   , -   ,-,-,0
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,X02,Other - Medical Services,573,447,78.00%,8.1,30.6,7
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,X03,Other - Mental Health Services,2,2,100.00%,-,-,0
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,X04,Other - Paediatric Services,455,376,82.60%,6.7,26.2,3
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,X05,Other - Surgical Services, -   , -   , -   ,-,-,0
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,X06,Other - Other Services,4,4,100.00%,-,-,0
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_100,General Surgery Service,"1,530","1,245",81.40%,6.5,25.3,4
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_101,Urology Service,"1,353","1,000",73.90%,10.3,30.1,25
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_110,Trauma and Orthopaedic Service,802,578,72.10%,8.1,35,34
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_120,Ear Nose and Throat Service, -   , -   , -   ,-,-,0
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_130,Ophthalmology Service,933,876,93.90%,3.5,15.9,4
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_140,Oral Surgery Service, -   , -   , -   ,-,-,0
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_150,Neurosurgical Service, -   , -   , -   ,-,-,0
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_160,Plastic Surgery Service, -   , -   , -   ,-,-,0
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_170,Cardiothoracic Surgery Service, -   , -   , -   ,-,-,0
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_300,General Internal Medicine Service,419,402,95.90%,5.1,13.6,0
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_301,Gastroenterology Service,"1,223","1,066",87.20%,7.4,20.8,1
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_320,Cardiology Service,976,846,86.70%,7.8,23.4,0
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_330,Dermatology Service,"1,004",863,86.00%,5.6,20.6,0
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_340,Respiratory Medicine Service,"1,200",996,83.00%,7.5,23.3,1
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_400,Neurology Service,463,439,94.80%,6.7,16.4,0
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_410,Rheumatology Service,520,420,80.80%,9.7,23.5,0
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_430,Elderly Medicine Service,154,134,87.00%,7,19.7,0
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_502,Gynaecology Service,957,807,84.30%,5.2,26.4,4
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,X02,Other - Medical Services,"1,339","1,219",91.00%,6.7,19,10
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,X03,Other - Mental Health Services, -   , -   , -   ,-,-,0
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,X04,Other - Paediatric Services,629,592,94.10%,4.2,16.4,1
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,X05,Other - Surgical Services,50,36,72.00%,11.1,37,1
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,X06,Other - Other Services, -   , -   , -   ,-,-,0
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_100,General Surgery Service,"1,149",583,50.70%,17.5,45,75
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_101,Urology Service,"1,005",523,52.00%,16.7,42.7,41
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"3,345","2,101",62.80%,12.2,46.2,243
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"1,131",552,48.80%,19.1,38.1,2
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"1,782","1,092",61.30%,12.8,33.6,7
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_140,Oral Surgery Service,"1,072",673,62.80%,13.3,34.2,6
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_150,Neurosurgical Service, -   , -   , -   ,-,-,0
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,19,8,42.10%,-,-,4
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service, -   , -   , -   ,-,-,0
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,117,112,95.70%,8.5,16.5,0
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_301,Gastroenterology Service,727,570,78.40%,7,30.1,5
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_320,Cardiology Service,768,644,83.90%,7.9,24.1,3
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_330,Dermatology Service,607,446,73.50%,7.5,67.6,60
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,649,540,83.20%,6.9,23.7,0
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_400,Neurology Service,444,313,70.50%,11.9,35.4,1
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_410,Rheumatology Service,562,238,42.30%,23.9,39.6,2
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,44,40,90.90%,4.9,19.2,0
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_502,Gynaecology Service,"1,339","1,127",84.20%,7.6,23.2,6
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,X02,Other - Medical Services,"3,770","1,993",52.90%,16.1,54.1,337
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,X03,Other - Mental Health Services, -   , -   , -   ,-,-,0
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,X04,Other - Paediatric Services,953,624,65.50%,11.6,63.8,80
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,X05,Other - Surgical Services,"1,019",751,73.70%,10.2,33.7,14
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,X06,Other - Other Services,166,91,54.80%,15.4,32.9,1
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_100,General Surgery Service, -   , -   , -   ,-,-,0
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_101,Urology Service, -   , -   , -   ,-,-,0
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service, -   , -   , -   ,-,-,0
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service, -   , -   , -   ,-,-,0
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_130,Ophthalmology Service, -   , -   , -   ,-,-,0
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_140,Oral Surgery Service, -   , -   , -   ,-,-,0
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_150,Neurosurgical Service, -   , -   , -   ,-,-,0
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_160,Plastic Surgery Service, -   , -   , -   ,-,-,0
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service, -   , -   , -   ,-,-,0
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_300,General Internal Medicine Service, -   , -   , -   ,-,-,0
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_301,Gastroenterology Service, -   , -   , -   ,-,-,0
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_320,Cardiology Service, -   , -   , -   ,-,-,0
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_330,Dermatology Service, -   , -   , -   ,-,-,0
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service, -   , -   , -   ,-,-,0
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_400,Neurology Service, -   , -   , -   ,-,-,0
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_410,Rheumatology Service, -   , -   , -   ,-,-,0
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,29,29,100.00%,6,9.9,0
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_502,Gynaecology Service, -   , -   , -   ,-,-,0
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,X02,Other - Medical Services, -   , -   , -   ,-,-,0
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,X03,Other - Mental Health Services, -   , -   , -   ,-,-,0
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,X04,Other - Paediatric Services,"1,528","1,223",80.00%,7,36.3,66
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,X05,Other - Surgical Services, -   , -   , -   ,-,-,0
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,X06,Other - Other Services, -   , -   , -   ,-,-,0
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_100,General Surgery Service,618,516,83.50%,7.8,26.4,4
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_101,Urology Service,839,773,92.10%,6.9,17.9,0
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"1,907","1,476",77.40%,8.2,33,17
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"1,588","1,491",93.90%,5.3,15.1,14
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"3,951","2,970",75.20%,9.7,30.6,14
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_140,Oral Surgery Service,889,806,90.70%,5.7,20,1
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_150,Neurosurgical Service, -   , -   , -   ,-,-,0
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,228,209,91.70%,4.2,18.8,0
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service, -   , -   , -   ,-,-,0
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,139,130,93.50%,7,16.6,0
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_301,Gastroenterology Service,"1,300","1,092",84.00%,7,25.2,0
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_320,Cardiology Service,855,659,77.10%,10.6,32.1,0
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_330,Dermatology Service,"1,394","1,254",90.00%,6.5,19.4,0
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,725,504,69.50%,12.6,31.4,0
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_400,Neurology Service,523,514,98.30%,6.3,13.7,0
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_410,Rheumatology Service,715,617,86.30%,6.9,21.2,0
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,23,22,95.70%,5,12.2,0
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_502,Gynaecology Service,"2,772","2,416",87.20%,7.8,23.4,0
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,X02,Other - Medical Services,502,454,90.40%,4.5,19.8,0
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,X03,Other - Mental Health Services, -   , -   , -   ,-,-,0
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,X04,Other - Paediatric Services,986,873,88.50%,7,23.5,0
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,X05,Other - Surgical Services,"2,717","2,437",89.70%,5.6,21.6,2
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,X06,Other - Other Services,99,79,79.80%,3.3,35.1,0
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_100,General Surgery Service,"4,096","2,302",56.20%,15.1,51.6,319
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_101,Urology Service,"4,662","2,741",58.80%,14.6,40,156
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_110,Trauma and Orthopaedic Service,"6,137","2,871",46.80%,19.8,41,198
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_120,Ear Nose and Throat Service,"3,374","2,613",77.40%,10.7,31.6,48
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_130,Ophthalmology Service,"4,433","2,926",66.00%,10,32.7,37
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_140,Oral Surgery Service, -   , -   , -   ,-,-,0
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_150,Neurosurgical Service,"2,652","1,648",62.10%,13.3,45.5,171
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_160,Plastic Surgery Service, -   , -   , -   ,-,-,0
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_170,Cardiothoracic Surgery Service, -   , -   , -   ,-,-,0
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_300,General Internal Medicine Service,102,73,71.60%,8.8,31,1
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_301,Gastroenterology Service,"1,416","1,362",96.20%,7.5,14.9,0
