Region Code,Provider Code,Provider Name,Treatment Function Code,Treatment Function,Total number of incomplete pathways,Total within 18 weeks,% within 18 weeks,Average (median) waiting time (in weeks),92nd percentile waiting time (in weeks),Total 52 plus weeks
Y56,R1H,BARTS HEALTH NHS TRUST,C_100,General Surgery Service,"3,704",,,19.6,,431
Y56,R1H,BARTS HEALTH NHS TRUST,C_101,Urology Service,"6,799",,,18.7,,652
Y56,R1H,BARTS HEALTH NHS TRUST,C_110,Trauma and Orthopaedic Service,"8,361",,,17.4,,"1,048"
Y56,R1H,BARTS HEALTH NHS TRUST,C_120,Ear Nose and Throat Service,"4,820",,,23,,"1,149"
Y56,R1H,BARTS HEALTH NHS TRUST,C_130,Ophthalmology Service,"4,604",,,15.9,,279
Y56,R1H,BARTS HEALTH NHS TRUST,C_140,Oral Surgery Service,"4,867",,,15.2,,270
Y56,R1H,BARTS HEALTH NHS TRUST,C_150,Neurosurgical Service,"1,307",,,14.9,,54
Y56,R1H,BARTS HEALTH NHS TRUST,C_160,Plastic Surgery Service,"1,093",,,23.4,,186
Y56,R1H,BARTS HEALTH NHS TRUST,C_170,Cardiothoracic Surgery Service,946,,,12.6,,6
Y56,R1H,BARTS HEALTH NHS TRUST,C_300,General Internal Medicine Service,88,,,24.5,,0
Y56,R1H,BARTS HEALTH NHS TRUST,C_301,Gastroenterology Service,"4,504",,,12.8,,228
Y56,R1H,BARTS HEALTH NHS TRUST,C_320,Cardiology Service,"6,528",,,10,,7
Y56,R1H,BARTS HEALTH NHS TRUST,C_330,Dermatology Service,"5,701",,,17.2,,20
Y56,R1H,BARTS HEALTH NHS TRUST,C_340,Respiratory Medicine Service,"3,493",,,13.7,,111
Y56,R1H,BARTS HEALTH NHS TRUST,C_400,Neurology Service,"1,467",,,10.5,,4
Y56,R1H,BARTS HEALTH NHS TRUST,C_410,Rheumatology Service,"1,121",,,14.1,,11
Y56,R1H,BARTS HEALTH NHS TRUST,C_430,Elderly Medicine Service,114,,,2.9,,0
Y56,R1H,BARTS HEALTH NHS TRUST,C_502,Gynaecology Service,"7,793",,,14.9,,494
Y56,R1H,BARTS HEALTH NHS TRUST,X02,Other - Medical Services,"12,022",,,11.1,,188
Y56,R1H,BARTS HEALTH NHS TRUST,X03,Other - Mental Health Services, -   ,,,-,,0
Y56,R1H,BARTS HEALTH NHS TRUST,X04,Other - Paediatric Services,"9,649",,,16.8,,947
Y56,R1H,BARTS HEALTH NHS TRUST,X05,Other - Surgical Services,"13,053",,,15.7,,"1,222"
Y56,R1H,BARTS HEALTH NHS TRUST,X06,Other - Other Services,863,,,11.6,,52
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_100,General Surgery Service,"7,658","5,289",69.10%,11.7,36.2,174
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_101,Urology Service,"2,695","1,880",69.80%,11,32.9,10
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_110,Trauma and Orthopaedic Service,"3,212","2,083",64.90%,12.7,35.5,22
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_120,Ear Nose and Throat Service,"6,169","4,117",66.70%,12.7,32.1,33
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_130,Ophthalmology Service,"1,557",979,62.90%,12.9,31.7,0
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_140,Oral Surgery Service,"7,544","4,615",61.20%,14.7,35.1,34
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_150,Neurosurgical Service, -   , -   , -   ,-,-,0
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_160,Plastic Surgery Service,1, -   , -   ,-,-,0
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_170,Cardiothoracic Surgery Service, -   , -   , -   ,-,-,0
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_300,General Internal Medicine Service,6,6,100.00%,-,-,0
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_301,Gastroenterology Service,"4,464","2,703",60.60%,14.3,33.7,2
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_320,Cardiology Service,"2,814","2,667",94.80%,7.1,16.7,0
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_330,Dermatology Service,"2,993","2,724",91.00%,8.3,18.5,0
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_340,Respiratory Medicine Service,"1,175","1,127",95.90%,7.2,15.9,0
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_400,Neurology Service,"2,178","1,422",65.30%,13.2,28.3,0
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_410,Rheumatology Service,402,400,99.50%,3.3,10.8,0
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_430,Elderly Medicine Service,40,40,100.00%,1.5,6.9,0
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_502,Gynaecology Service,"6,198","3,799",61.30%,13.1,40.9,190
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,X02,Other - Medical Services,"6,134","5,195",84.70%,8.3,22.6,0
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,X03,Other - Mental Health Services, -   , -   , -   ,-,-,0
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,X04,Other - Paediatric Services,888,712,80.20%,10.7,23,0
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,X05,Other - Surgical Services, -   , -   , -   ,-,-,0
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,X06,Other - Other Services,36,34,94.40%,2.4,13.1,0
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_100,General Surgery Service,"2,005",954,47.60%,18.8,47.6,111
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_101,Urology Service,"5,942","2,788",46.90%,19.5,54.4,544
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"5,859","1,567",26.70%,30.6,70.5,"1,280"
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"7,018","2,195",31.30%,27.5,66.5,"1,068"
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"7,516","3,251",43.30%,21.5,49.2,469
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_140,Oral Surgery Service,18,11,61.10%,-,-,2
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_150,Neurosurgical Service,4,3,75.00%,-,-,0
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,"2,801","1,343",47.90%,19.4,70.5,444
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,12,12,100.00%,-,-,0
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,240,92,38.30%,25.8,48,8
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_301,Gastroenterology Service,"4,568","2,496",54.60%,15.9,42.6,171
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_320,Cardiology Service,"4,787","3,160",66.00%,12.2,38.7,4
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_330,Dermatology Service,"7,885","3,516",44.60%,20.5,50.3,542
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,"3,392","2,082",61.40%,13.9,36.6,67
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_400,Neurology Service,"3,293","2,122",64.40%,13.3,32.2,4
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_410,Rheumatology Service,"1,723",940,54.60%,16.2,39.3,31
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,96,75,78.10%,9.2,33.3,1
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_502,Gynaecology Service,"4,590","2,774",60.40%,13.3,50.9,350
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,X02,Other - Medical Services,"14,914","9,035",60.60%,13.8,46.4,808
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,X03,Other - Mental Health Services,6,3,50.00%,-,-,0
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,X04,Other - Paediatric Services,"4,495","2,122",47.20%,19.5,62.2,468
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,X05,Other - Surgical Services,"13,333","7,711",57.80%,14.9,46.5,764
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,X06,Other - Other Services,"3,058","1,550",50.70%,17.8,48.2,188
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_100,General Surgery Service, -   , -   , -   ,-,-,0
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_101,Urology Service,67,33,49.30%,20.5,56.6,10
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_110,Trauma and Orthopaedic Service,"5,313","3,807",71.70%,10.3,36.2,142
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_120,Ear Nose and Throat Service, -   , -   , -   ,-,-,0
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_130,Ophthalmology Service, -   , -   , -   ,-,-,0
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_140,Oral Surgery Service, -   , -   , -   ,-,-,0
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_150,Neurosurgical Service, -   , -   , -   ,-,-,0
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_160,Plastic Surgery Service,1,1,100.00%,-,-,0
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_170,Cardiothoracic Surgery Service, -   , -   , -   ,-,-,0
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_300,General Internal Medicine Service, -   , -   , -   ,-,-,0
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_301,Gastroenterology Service,15,12,80.00%,-,-,1
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_320,Cardiology Service, -   , -   , -   ,-,-,0
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_330,Dermatology Service, -   , -   , -   ,-,-,0
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_340,Respiratory Medicine Service, -   , -   , -   ,-,-,0
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_400,Neurology Service, -   , -   , -   ,-,-,0
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_410,Rheumatology Service,149,72,48.30%,20.1,38.5,4
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_430,Elderly Medicine Service, -   , -   , -   ,-,-,0
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_502,Gynaecology Service, -   , -   , -   ,-,-,0
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,X02,Other - Medical Services,740,537,72.60%,11.7,31.7,2
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,X03,Other - Mental Health Services,2,2,100.00%,-,-,0
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,X04,Other - Paediatric Services,621,454,73.10%,10.8,32.1,14
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,X05,Other - Surgical Services, -   , -   , -   ,-,-,0
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,X06,Other - Other Services,4,3,75.00%,-,-,0
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_100,General Surgery Service,"2,309","1,574",68.20%,12.4,31.5,17
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_101,Urology Service,"1,664","1,306",78.50%,9.7,27.7,9
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_110,Trauma and Orthopaedic Service,"1,252",997,79.60%,9.1,24.6,18
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_120,Ear Nose and Throat Service, -   , -   , -   ,-,-,0
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_130,Ophthalmology Service,"1,089","1,030",94.60%,7.2,15.5,0
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_140,Oral Surgery Service, -   , -   , -   ,-,-,0
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_150,Neurosurgical Service, -   , -   , -   ,-,-,0
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_160,Plastic Surgery Service, -   , -   , -   ,-,-,0
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_170,Cardiothoracic Surgery Service, -   , -   , -   ,-,-,0
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_300,General Internal Medicine Service,492,409,83.10%,10.9,20.4,0
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_301,Gastroenterology Service,"1,745","1,219",69.90%,11.8,31,2
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_320,Cardiology Service,"1,177","1,014",86.20%,9,19.9,0
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_330,Dermatology Service,"1,118",997,89.20%,6.2,19.8,0
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_340,Respiratory Medicine Service,727,610,83.90%,8.6,25.6,1
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_400,Neurology Service,504,494,98.00%,8.5,14.7,0
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_410,Rheumatology Service,467,445,95.30%,8.4,15.5,0
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_430,Elderly Medicine Service,232,209,90.10%,6.3,18.7,0
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_502,Gynaecology Service,"1,324","1,204",90.90%,6.6,19,3
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,X02,Other - Medical Services,992,807,81.40%,8.6,26.7,7
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,X03,Other - Mental Health Services, -   , -   , -   ,-,-,0
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,X04,Other - Paediatric Services,803,746,92.90%,7.7,17.8,3
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,X05,Other - Surgical Services,228,228,100.00%,5.2,11,0
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,X06,Other - Other Services,1, -   , -   ,-,-,0
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_100,General Surgery Service,"1,136",576,50.70%,17.9,39.6,27
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_101,Urology Service,"1,252",488,39.00%,27.1,51.3,89
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"3,294","1,774",53.90%,17,38.7,71
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"1,344",529,39.40%,24.6,55.2,142
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"1,738",972,55.90%,16.1,36.6,33
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_140,Oral Surgery Service,"1,678",831,49.50%,18.2,40.9,45
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_150,Neurosurgical Service, -   , -   , -   ,-,-,0
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,10,8,80.00%,-,-,0
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service, -   , -   , -   ,-,-,0
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,75,67,89.30%,9.3,19,0
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_301,Gastroenterology Service,"1,155",843,73.00%,10.3,32.5,1
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_320,Cardiology Service,840,658,78.30%,10,26.6,1
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_330,Dermatology Service,941,634,67.40%,13.1,38,5
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,813,557,68.50%,13.7,29.5,10
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_400,Neurology Service,555,312,56.20%,16,46.3,12
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_410,Rheumatology Service,"1,031",231,22.40%,35.6,57.1,136
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,57,47,82.50%,10,22.7,0
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_502,Gynaecology Service,"1,432","1,171",81.80%,8.3,25.6,4
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,X02,Other - Medical Services,"4,851","2,568",52.90%,16.2,64.7,685
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,X03,Other - Mental Health Services, -   , -   , -   ,-,-,0
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,X04,Other - Paediatric Services,786,403,51.30%,17.7,44.1,24
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,X05,Other - Surgical Services,"1,393",821,58.90%,14.4,36.7,22
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,X06,Other - Other Services,228,154,67.50%,12.6,30.7,2
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_100,General Surgery Service, -   , -   , -   ,-,-,0
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_101,Urology Service, -   , -   , -   ,-,-,0
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service, -   , -   , -   ,-,-,0
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service, -   , -   , -   ,-,-,0
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_130,Ophthalmology Service, -   , -   , -   ,-,-,0
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_140,Oral Surgery Service, -   , -   , -   ,-,-,0
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_150,Neurosurgical Service, -   , -   , -   ,-,-,0
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_160,Plastic Surgery Service, -   , -   , -   ,-,-,0
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service, -   , -   , -   ,-,-,0
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_300,General Internal Medicine Service, -   , -   , -   ,-,-,0
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_301,Gastroenterology Service, -   , -   , -   ,-,-,0
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_320,Cardiology Service, -   , -   , -   ,-,-,0
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_330,Dermatology Service, -   , -   , -   ,-,-,0
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service, -   , -   , -   ,-,-,0
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_400,Neurology Service, -   , -   , -   ,-,-,0
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_410,Rheumatology Service, -   , -   , -   ,-,-,0
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,260,220,84.60%,12.4,19.3,0
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_502,Gynaecology Service, -   , -   , -   ,-,-,0
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,X02,Other - Medical Services, -   , -   , -   ,-,-,0
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,X03,Other - Mental Health Services, -   , -   , -   ,-,-,0
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,X04,Other - Paediatric Services,"1,988","1,393",70.10%,10.6,38.4,20
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,X05,Other - Surgical Services, -   , -   , -   ,-,-,0
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,X06,Other - Other Services, -   , -   , -   ,-,-,0
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_100,General Surgery Service,699,470,67.20%,13.9,32.5,3
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_101,Urology Service,"1,173","1,058",90.20%,8,19.4,0
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"1,739","1,309",75.30%,11,28.4,1
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"2,586","2,245",86.80%,9,21.4,8
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"3,364","2,929",87.10%,8.9,20.9,1
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_140,Oral Surgery Service,"1,324","1,157",87.40%,8.3,20.7,0
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_150,Neurosurgical Service, -   , -   , -   ,-,-,0
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,365,265,72.60%,11.4,31.4,0
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service, -   , -   , -   ,-,-,0
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,265,145,54.70%,16.6,29.6,0
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_301,Gastroenterology Service,"1,809","1,408",77.80%,11,25.2,0
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_320,Cardiology Service,748,569,76.10%,11.1,31.6,0
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_330,Dermatology Service,"1,864","1,315",70.50%,12.7,26.6,0
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,754,517,68.60%,13.1,36.6,0
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_400,Neurology Service,744,465,62.50%,14.9,27.3,0
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_410,Rheumatology Service,466,466,100.00%,6.2,11.7,0
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,48,42,87.50%,7.2,19.4,0
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_502,Gynaecology Service,"3,308","2,647",80.00%,10.5,26.1,0
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,X02,Other - Medical Services,330,318,96.40%,6,15.2,0
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,X03,Other - Mental Health Services, -   , -   , -   ,-,-,0
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,X04,Other - Paediatric Services,"1,232","1,025",83.20%,9.2,23.3,0
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,X05,Other - Surgical Services,"3,544","2,966",83.70%,8.5,24.9,8
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,X06,Other - Other Services,54,35,64.80%,13.8,37.3,0
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_100,General Surgery Service,"4,668","2,757",59.10%,14.3,42.3,160
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_101,Urology Service,"4,616","2,708",58.70%,14.7,40.1,86
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_110,Trauma and Orthopaedic Service,"5,865","3,284",56.00%,16.2,38.6,147
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_120,Ear Nose and Throat Service,"4,085","2,831",69.30%,11.3,35.1,22
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_130,Ophthalmology Service,"4,118","2,799",68.00%,11.2,36.2,10
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_140,Oral Surgery Service, -   , -   , -   ,-,-,0
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_150,Neurosurgical Service,"3,238","1,743",53.80%,16.5,47.1,138
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_160,Plastic Surgery Service, -   , -   , -   ,-,-,0
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_170,Cardiothoracic Surgery Service, -   , -   , -   ,-,-,0
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_300,General Internal Medicine Service,62,26,41.90%,21.5,44,1
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_301,Gastroenterology Service,913,851,93.20%,6.7,17.2,0
